ID дистрибьютора;Дата;Код продукта дистрибьютора;Количество;Сумма в закупочных ценах;
17;14.06.2023;ЛЦ0011013;0;0;
17;14.06.2023;ЛЦ0011119;0;0;
17;14.06.2023;ЛЦ0006613;180;13383;
17;14.06.2023;ЛЦ0009003;0;0;
17;14.06.2023;ЛЦ0008631;85,68;6171;
17;14.06.2023;ЛЦ0010463;0;0;
17;14.06.2023;ЛЦ0011135;0;0;
17;14.06.2023;ЛЦ0011243;0;0;
17;14.06.2023;ЛЦ0010448;0;0;
17;14.06.2023;ЛУ0000006;0;0;
17;14.06.2023;ЛЦ0005388;240;12060;
17;14.06.2023;ЛЦ0011477;0;0;
17;14.06.2023;ЛЦ0011014;0;0;
17;14.06.2023;ЛЦ0011455;10;875;
17;14.06.2023;ЛЦ0009360;0;0;
17;14.06.2023;ЛЦ0009004;10;734;
17;14.06.2023;ЛЦ0011346;0;0;
17;14.06.2023;ЛЦ0006625;35;3367;
17;14.06.2023;ЛЦ0010449;10;757,5;
17;14.06.2023;ЛЦ0009155;0;0;
17;14.06.2023;ЛЦ0011381;150;8625;
17;14.06.2023;ЛУ0012010;0;0;
17;14.06.2023;ЛЦ0011136;0;0;
17;14.06.2023;ЛЦ0006626;0;0;
17;14.06.2023;ЛЦ0010625;0;0;
17;14.06.2023;ЛЦ0010787;0;0;
17;14.06.2023;ЛЦ0002292;0;0;
17;14.06.2023;ЛЦ0007401;40;2664;
17;14.06.2023;ЛЦ0011120;0;0;
17;14.06.2023;ЛЦ0004199;17085;583452,75;
17;14.06.2023;ЛЦ0011382;150;10250;
17;14.06.2023;ЛУ0000025;0;0;
17;14.06.2023;ЛУ0000044;40;1668,01;
17;14.06.2023;ЛЦ0003862;30;2647,5;
17;14.06.2023;ЛЦ0009247;10;1260,5;
17;14.06.2023;ЛЦ0005445;0;0;
17;14.06.2023;ЛЦ0010418;0;0;
17;14.06.2023;ЛЦ0010706;0;0;
17;14.06.2023;ЛЦ0006627;0;0;
17;14.06.2023;ЛЦ0010460;146;584;
17;14.06.2023;ЛЦ0006108;76;13338;
17;14.06.2023;ЛЦ0011001;0;0;
17;14.06.2023;ЛЦ0011121;0;0;
17;14.06.2023;ЛЦ0005798;0;0;
17;14.06.2023;ЛУ0000026;197;18124;
17;14.06.2023;ЛЦ0011383;150;15625;
17;14.06.2023;ЛЦ0002663;240;25968;
17;14.06.2023;ЛУ0000045;126;11957,4;
17;14.06.2023;ЛУ0009210;0;0;
17;14.06.2023;ЛЦ0003863;250;19400;
17;14.06.2023;ЛЦ0011441;0;0;
17;14.06.2023;ЛЦ0009357;0;0;
17;14.06.2023;ЛЦ0011301;720;37235;
17;15.06.2023;ЛУ0000003;582;28256,1;
17;15.06.2023;ЛУ0012020;197;11081,25;
17;15.06.2023;ЛЦ0011353;2880;240;
17;15.06.2023;ЛЦ0002289;0;0;
17;15.06.2023;ЛУ0000246;0;0;
17;15.06.2023;ЛУ0000047;60;7167;
17;15.06.2023;ЛЦ0004202;0;0;
17;15.06.2023;ЛЦ0011117;0;0;
17;15.06.2023;ЛЦ0004684;2178,9;142717,95;
17;15.06.2023;ЛЦ0005103;13140;72270;
17;15.06.2023;ЛЦ0010356;0;0;
17;15.06.2023;ЛЦ0010824;0;0;
17;15.06.2023;ЛЦ0011313;18;15;
17;15.06.2023;ЛЦ0010682;575;29238,75;
17;15.06.2023;ЛЦ0009359;0;0;
17;15.06.2023;ЛЦ0011361;60;5;
17;15.06.2023;ЛУ0000018;84;5682,6;
17;15.06.2023;ЛЦ0007893;1910;10505;
17;15.06.2023;ЛЦ0010967;671;33449,35;
17;15.06.2023;ЛЦ0011312;24;20;
17;15.06.2023;ЛЦ0006403;30;2340;
17;15.06.2023;ЛУ0012000;20;1570,99;
17;15.06.2023;ЛУ0000649;0;0;
17;15.06.2023;ЛЦ0010981;360;30;
17;15.06.2023;ЛЦ0011118;0;0;
17;15.06.2023;ЛУ0000117;0;0;
17;15.06.2023;ЛЦ0003980;220;34155,01;
17;15.06.2023;ЛЦ0010842;0;0;
17;15.06.2023;ЛЦ0007894;175;32200;
17;15.06.2023;ЛУ0000011;310,6;57150,4;
17;15.06.2023;ЛЦ0010462;0;0;
17;15.06.2023;ЛЦ0011122;0;0;
17;15.06.2023;ЛЦ0002218;40;4690,5;
17;15.06.2023;ЛУ0000005;36;1936,8;
17;15.06.2023;ЛУ0000248;0;0;
17;15.06.2023;ЛЦ0010461;0;0;
17;15.06.2023;ЛЦ0011013;0;0;
17;15.06.2023;ЛЦ0011119;0;0;
17;15.06.2023;ЛЦ0006613;160;11896;
17;15.06.2023;ЛЦ0009003;0;0;
17;15.06.2023;ЛЦ0008631;62,454;4498,18;
17;15.06.2023;ЛЦ0010463;0;0;
17;15.06.2023;ЛЦ0011135;0;0;
17;15.06.2023;ЛЦ0011243;0;0;
17;15.06.2023;ЛЦ0010448;0;0;
17;15.06.2023;ЛУ0000006;0;0;
17;15.06.2023;ЛЦ0005388;240;12060;
17;15.06.2023;ЛЦ0011477;0;0;
17;15.06.2023;ЛЦ0011014;0;0;
17;15.06.2023;ЛЦ0011455;10;875;
17;15.06.2023;ЛЦ0009360;0;0;
17;15.06.2023;ЛЦ0009004;0;0;
17;15.06.2023;ЛЦ0011346;0;0;
17;15.06.2023;ЛЦ0006625;30;2886;
17;15.06.2023;ЛЦ0010449;0;0;
17;15.06.2023;ЛЦ0009155;0;0;
17;15.06.2023;ЛЦ0011381;150;8625;
17;15.06.2023;ЛУ0012010;0;0;
17;15.06.2023;ЛЦ0011136;0;0;
17;15.06.2023;ЛЦ0006626;0;0;
17;15.06.2023;ЛЦ0010625;0;0;
17;15.06.2023;ЛЦ0010787;0;0;
17;15.06.2023;ЛЦ0002292;0;0;
17;15.06.2023;ЛЦ0007401;40;2664;
17;15.06.2023;ЛЦ0011120;0;0;
17;15.06.2023;ЛЦ0004199;15033;513376,95;
17;15.06.2023;ЛЦ0011382;150;10250;
17;15.06.2023;ЛУ0000025;0;0;
17;15.06.2023;ЛУ0000044;30;1251,01;
17;15.06.2023;ЛЦ0003862;30;2647,5;
17;15.06.2023;ЛЦ0009247;0;0;
17;15.06.2023;ЛЦ0005445;0;0;
17;15.06.2023;ЛЦ0010418;0;0;
17;15.06.2023;ЛЦ0010706;0;0;
17;15.06.2023;ЛЦ0006627;0;0;
17;15.06.2023;ЛЦ0010460;146;584;
17;15.06.2023;ЛЦ0006108;73;12811,5;
17;15.06.2023;ЛЦ0011001;0;0;
17;15.06.2023;ЛЦ0011121;0;0;
17;15.06.2023;ЛЦ0005798;0;0;
17;15.06.2023;ЛУ0000026;187;17204;
17;15.06.2023;ЛЦ0011383;150;15625;
17;15.06.2023;ЛЦ0002663;220;23804;
17;15.06.2023;ЛУ0000045;86;8161,4;
17;15.06.2023;ЛУ0009210;0;0;
17;15.06.2023;ЛЦ0003863;190;14744;
17;15.06.2023;ЛЦ0011441;0;0;
17;15.06.2023;ЛЦ0009357;0;0;
17;15.06.2023;ЛЦ0011301;720;37235;
17;15.06.2023;ЛЦ0005548;0;0;
17;15.06.2023;ЛУ0007470;0;0;
17;15.06.2023;ЛЦ0011384;600;22500;
17;15.06.2023;ЛУ0000027;0;0;
17;15.06.2023;ЛУ0000046;10;875,5;
17;15.06.2023;ЛЦ0003864;45;3564;
17;15.06.2023;ЛЦ0010823;0;0;
17;15.06.2023;ЛЦ0009358;1390;115,84;
17;16.06.2023;ЛЦ0011312;24;20;
17;16.06.2023;ЛЦ0006403;30;2340;
17;16.06.2023;ЛУ0012000;10;785,49;
17;16.06.2023;ЛУ0000649;0;0;
17;16.06.2023;ЛЦ0010981;360;30;
17;16.06.2023;ЛЦ0011118;0;0;
17;16.06.2023;ЛУ0000117;0;0;
17;16.06.2023;ЛЦ0003980;190;29497,51;
17;16.06.2023;ЛЦ0010842;0;0;
17;16.06.2023;ЛЦ0007894;175;32200;
17;16.06.2023;ЛУ0000011;10,6;1950,4;
17;16.06.2023;ЛЦ0010462;0;0;
17;16.06.2023;ЛЦ0011122;0;0;
17;16.06.2023;ЛЦ0002218;40;4690,5;
17;16.06.2023;ЛУ0000005;36;1936,8;
17;16.06.2023;ЛУ0000248;0;0;
17;16.06.2023;ЛЦ0010461;0;0;
17;16.06.2023;ЛЦ0011013;0;0;
17;16.06.2023;ЛЦ0011119;0;0;
17;16.06.2023;ЛЦ0006613;160;11896;
17;16.06.2023;ЛЦ0009003;0;0;
17;16.06.2023;ЛЦ0008631;32,214;2320,18;
17;16.06.2023;ЛЦ0010463;0;0;
17;16.06.2023;ЛЦ0011135;0;0;
17;16.06.2023;ЛЦ0011243;0;0;
17;16.06.2023;ЛЦ0010448;0;0;
17;16.06.2023;ЛУ0000006;0;0;
17;16.06.2023;ЛЦ0005388;240;12060;
17;16.06.2023;ЛЦ0011477;0;0;
17;16.06.2023;ЛЦ0011014;0;0;
17;16.06.2023;ЛЦ0011455;10;875;
17;16.06.2023;ЛЦ0009360;0;0;
17;16.06.2023;ЛЦ0009004;0;0;
17;16.06.2023;ЛЦ0011346;0;0;
17;16.06.2023;ЛЦ0006625;30;2886;
17;16.06.2023;ЛЦ0010449;0;0;
17;16.06.2023;ЛЦ0009155;0;0;
17;16.06.2023;ЛЦ0011381;150;8625;
17;16.06.2023;ЛУ0012010;0;0;
17;16.06.2023;ЛЦ0011136;0;0;
17;16.06.2023;ЛЦ0006626;0;0;
17;16.06.2023;ЛЦ0010625;0;0;
17;16.06.2023;ЛЦ0010787;0;0;
17;16.06.2023;ЛЦ0002292;0;0;
17;16.06.2023;ЛЦ0007401;40;2664;
17;16.06.2023;ЛЦ0011120;0;0;
17;16.06.2023;ЛЦ0004199;10190;347988,5;
17;16.06.2023;ЛЦ0011382;150;10250;
17;16.06.2023;ЛУ0000025;0;0;
17;16.06.2023;ЛУ0000044;30;1251,01;
17;16.06.2023;ЛЦ0003862;30;2647,5;
17;16.06.2023;ЛЦ0009247;0;0;
17;16.06.2023;ЛЦ0005445;0;0;
17;16.06.2023;ЛЦ0010418;0;0;
17;16.06.2023;ЛЦ0010706;0;0;
17;16.06.2023;ЛЦ0006627;0;0;
17;16.06.2023;ЛЦ0010460;146;584;
17;16.06.2023;ЛЦ0006108;70;12285;
17;16.06.2023;ЛЦ0011001;0;0;
17;16.06.2023;ЛЦ0011121;0;0;
17;16.06.2023;ЛЦ0005798;0;0;
17;16.06.2023;ЛУ0000026;186;17112;
17;16.06.2023;ЛЦ0011383;150;15625;
17;16.06.2023;ЛЦ0002663;220;23804;
17;16.06.2023;ЛУ0000045;86;8161,4;
17;16.06.2023;ЛУ0009210;0;0;
17;16.06.2023;ЛЦ0003863;185;14356;
17;16.06.2023;ЛЦ0011441;0;0;
17;16.06.2023;ЛЦ0009357;0;0;
17;16.06.2023;ЛЦ0011301;720;37235;
17;16.06.2023;ЛЦ0005548;0;0;
17;16.06.2023;ЛУ0007470;0;0;
17;16.06.2023;ЛЦ0011384;600;22500;
17;16.06.2023;ЛУ0000027;0;0;
17;16.06.2023;ЛУ0000046;0;0;
17;16.06.2023;ЛЦ0003864;45;3564;
17;16.06.2023;ЛЦ0010823;0;0;
17;16.06.2023;ЛЦ0009358;742;61,83;
17;16.06.2023;ЛУ0000003;558;27090,9;
17;16.06.2023;ЛУ0012020;197;11081,25;
17;16.06.2023;ЛЦ0011353;2880;240;
17;16.06.2023;ЛЦ0002289;0;0;
17;16.06.2023;ЛУ0000246;0;0;
17;16.06.2023;ЛУ0000047;55;6569,75;
17;16.06.2023;ЛЦ0004202;0;0;
17;16.06.2023;ЛЦ0011117;0;0;
17;16.06.2023;ЛЦ0004684;2059,2;134877,6;
17;16.06.2023;ЛЦ0005103;13080;71940;
17;16.06.2023;ЛЦ0010356;0;0;
17;16.06.2023;ЛЦ0010824;0;0;
17;16.06.2023;ЛЦ0011313;18;15;
17;16.06.2023;ЛЦ0010682;520;26442;
17;16.06.2023;ЛЦ0009359;0;0;
17;16.06.2023;ЛЦ0011361;60;5;
17;16.06.2023;ЛУ0000018;84;5682,6;
17;16.06.2023;ЛЦ0007893;1910;10505;
17;16.06.2023;ЛЦ0010967;640;31904;
17;17.06.2023;ЛЦ0002218;40;4690,5;
17;17.06.2023;ЛУ0000005;36;1936,8;
17;17.06.2023;ЛУ0000248;0;0;
17;17.06.2023;ЛЦ0010461;0;0;
17;17.06.2023;ЛЦ0011013;0;0;
17;17.06.2023;ЛЦ0011119;0;0;
17;17.06.2023;ЛЦ0006613;160;11896;
17;17.06.2023;ЛЦ0009003;0;0;
17;17.06.2023;ЛЦ0008631;32,214;2320,18;
17;17.06.2023;ЛЦ0010463;0;0;
17;17.06.2023;ЛЦ0011135;0;0;
17;17.06.2023;ЛЦ0011243;0;0;
17;17.06.2023;ЛЦ0010448;0;0;
17;17.06.2023;ЛУ0000006;0;0;
17;17.06.2023;ЛЦ0005388;240;12060;
17;17.06.2023;ЛЦ0011477;0;0;
17;17.06.2023;ЛЦ0011014;0;0;
17;17.06.2023;ЛЦ0011455;10;875;
17;17.06.2023;ЛЦ0009360;0;0;
17;17.06.2023;ЛЦ0009004;0;0;
17;17.06.2023;ЛЦ0011346;0;0;
17;17.06.2023;ЛЦ0006625;30;2886;
17;17.06.2023;ЛЦ0010449;0;0;
17;17.06.2023;ЛЦ0009155;0;0;
17;17.06.2023;ЛЦ0011381;150;8625;
17;17.06.2023;ЛУ0012010;0;0;
17;17.06.2023;ЛЦ0011136;0;0;
17;17.06.2023;ЛЦ0006626;0;0;
17;17.06.2023;ЛЦ0010625;0;0;
17;17.06.2023;ЛЦ0010787;0;0;
17;17.06.2023;ЛЦ0002292;0;0;
17;17.06.2023;ЛЦ0007401;40;2664;
17;17.06.2023;ЛЦ0011120;0;0;
17;17.06.2023;ЛЦ0004199;10190;347988,5;
17;17.06.2023;ЛЦ0011382;150;10250;
17;17.06.2023;ЛУ0000025;0;0;
17;17.06.2023;ЛУ0000044;30;1251,01;
17;17.06.2023;ЛЦ0003862;30;2647,5;
17;17.06.2023;ЛЦ0009247;0;0;
17;17.06.2023;ЛЦ0005445;0;0;
17;17.06.2023;ЛЦ0010418;0;0;
17;17.06.2023;ЛЦ0010706;0;0;
17;17.06.2023;ЛЦ0006627;0;0;
17;17.06.2023;ЛЦ0010460;146;584;
17;17.06.2023;ЛЦ0006108;70;12285;
17;17.06.2023;ЛЦ0011001;0;0;
17;17.06.2023;ЛЦ0011121;0;0;
17;17.06.2023;ЛЦ0005798;0;0;
17;17.06.2023;ЛУ0000026;186;17112;
17;17.06.2023;ЛЦ0011383;150;15625;
17;17.06.2023;ЛЦ0002663;220;23804;
17;17.06.2023;ЛУ0000045;86;8161,4;
17;17.06.2023;ЛУ0009210;0;0;
17;17.06.2023;ЛЦ0003863;185;14356;
17;17.06.2023;ЛЦ0011441;0;0;
17;17.06.2023;ЛЦ0009357;0;0;
17;17.06.2023;ЛЦ0011301;720;37235;
17;17.06.2023;ЛЦ0005548;0;0;
17;17.06.2023;ЛУ0007470;0;0;
17;17.06.2023;ЛЦ0011384;600;22500;
17;17.06.2023;ЛУ0000027;0;0;
17;17.06.2023;ЛУ0000046;0;0;
17;17.06.2023;ЛЦ0003864;45;3564;
17;17.06.2023;ЛЦ0010823;0;0;
17;17.06.2023;ЛЦ0009358;742;61,83;
17;17.06.2023;ЛУ0000003;558;27090,9;
17;17.06.2023;ЛУ0012020;197;11081,25;
17;17.06.2023;ЛЦ0011353;2880;240;
17;17.06.2023;ЛЦ0002289;0;0;
17;17.06.2023;ЛУ0000246;0;0;
17;17.06.2023;ЛУ0000047;55;6569,75;
17;17.06.2023;ЛЦ0004202;0;0;
17;17.06.2023;ЛЦ0011117;0;0;
17;17.06.2023;ЛЦ0004684;2059,2;134877,6;
17;17.06.2023;ЛЦ0005103;13080;71940;
17;17.06.2023;ЛЦ0010356;0;0;
17;17.06.2023;ЛЦ0010824;0;0;
17;17.06.2023;ЛЦ0011313;18;15;
17;17.06.2023;ЛЦ0010682;520;26442;
17;17.06.2023;ЛЦ0009359;0;0;
17;17.06.2023;ЛЦ0011361;60;5;
17;17.06.2023;ЛУ0000018;84;5682,6;
17;17.06.2023;ЛЦ0007893;1910;10505;
17;17.06.2023;ЛЦ0010967;640;31904;
17;17.06.2023;ЛЦ0011312;24;20;
17;17.06.2023;ЛЦ0006403;30;2340;
17;17.06.2023;ЛУ0012000;10;785,49;
17;17.06.2023;ЛУ0000649;0;0;
17;17.06.2023;ЛЦ0010981;360;30;
17;17.06.2023;ЛЦ0011118;0;0;
17;17.06.2023;ЛУ0000117;0;0;
17;17.06.2023;ЛЦ0003980;190;29497,51;
17;17.06.2023;ЛЦ0010842;0;0;
17;17.06.2023;ЛЦ0007894;175;32200;
17;17.06.2023;ЛУ0000011;10,6;1950,4;
17;17.06.2023;ЛЦ0010462;0;0;
17;17.06.2023;ЛЦ0011122;0;0;
17;18.06.2023;ЛЦ0010448;0;0;
17;18.06.2023;ЛУ0000006;0;0;
17;18.06.2023;ЛЦ0005388;240;12060;
17;18.06.2023;ЛЦ0011477;0;0;
17;18.06.2023;ЛЦ0011014;0;0;
17;18.06.2023;ЛЦ0011455;10;875;
17;18.06.2023;ЛЦ0009360;0;0;
17;18.06.2023;ЛЦ0009004;0;0;
17;18.06.2023;ЛЦ0011346;0;0;
17;18.06.2023;ЛЦ0006625;30;2886;
17;18.06.2023;ЛЦ0010449;0;0;
17;18.06.2023;ЛЦ0009155;0;0;
17;18.06.2023;ЛЦ0011381;150;8625;
17;18.06.2023;ЛУ0012010;0;0;
17;18.06.2023;ЛЦ0011136;0;0;
17;18.06.2023;ЛЦ0006626;0;0;
17;18.06.2023;ЛЦ0010625;0;0;
17;18.06.2023;ЛЦ0010787;0;0;
17;18.06.2023;ЛЦ0002292;0;0;
17;18.06.2023;ЛЦ0007401;40;2664;
17;18.06.2023;ЛЦ0011120;0;0;
17;18.06.2023;ЛЦ0004199;10190;347988,5;
17;18.06.2023;ЛЦ0011382;150;10250;
17;18.06.2023;ЛУ0000025;0;0;
17;18.06.2023;ЛУ0000044;30;1251,01;
17;18.06.2023;ЛЦ0003862;30;2647,5;
17;18.06.2023;ЛЦ0009247;0;0;
17;18.06.2023;ЛЦ0005445;0;0;
17;18.06.2023;ЛЦ0010418;0;0;
17;18.06.2023;ЛЦ0010706;0;0;
17;18.06.2023;ЛЦ0006627;0;0;
17;18.06.2023;ЛЦ0010460;146;584;
17;18.06.2023;ЛЦ0006108;70;12285;
17;18.06.2023;ЛЦ0011001;0;0;
17;18.06.2023;ЛЦ0011121;0;0;
17;18.06.2023;ЛЦ0005798;0;0;
17;18.06.2023;ЛУ0000026;186;17112;
17;18.06.2023;ЛЦ0011383;150;15625;
17;18.06.2023;ЛЦ0002663;220;23804;
17;18.06.2023;ЛУ0000045;86;8161,4;
17;18.06.2023;ЛУ0009210;0;0;
17;18.06.2023;ЛЦ0003863;185;14356;
17;18.06.2023;ЛЦ0011441;0;0;
17;18.06.2023;ЛЦ0009357;0;0;
17;18.06.2023;ЛЦ0011301;720;37235;
17;18.06.2023;ЛЦ0005548;0;0;
17;18.06.2023;ЛУ0007470;0;0;
17;18.06.2023;ЛЦ0011384;600;22500;
17;18.06.2023;ЛУ0000027;0;0;
17;18.06.2023;ЛУ0000046;0;0;
17;18.06.2023;ЛЦ0003864;45;3564;
17;18.06.2023;ЛЦ0010823;0;0;
17;18.06.2023;ЛЦ0009358;742;61,83;
17;18.06.2023;ЛУ0000003;558;27090,9;
17;18.06.2023;ЛУ0012020;197;11081,25;
17;18.06.2023;ЛЦ0011353;2880;240;
17;18.06.2023;ЛЦ0002289;0;0;
17;18.06.2023;ЛУ0000246;0;0;
17;18.06.2023;ЛУ0000047;55;6569,75;
17;18.06.2023;ЛЦ0004202;0;0;
17;18.06.2023;ЛЦ0011117;0;0;
17;18.06.2023;ЛЦ0004684;2059,2;134877,6;
17;18.06.2023;ЛЦ0005103;13080;71940;
17;18.06.2023;ЛЦ0010356;0;0;
17;18.06.2023;ЛЦ0010824;0;0;
17;18.06.2023;ЛЦ0011313;18;15;
17;18.06.2023;ЛЦ0010682;520;26442;
17;18.06.2023;ЛЦ0009359;0;0;
17;18.06.2023;ЛЦ0011361;60;5;
17;18.06.2023;ЛУ0000018;84;5682,6;
17;18.06.2023;ЛЦ0007893;1910;10505;
17;18.06.2023;ЛЦ0010967;640;31904;
17;18.06.2023;ЛЦ0011312;24;20;
17;18.06.2023;ЛЦ0006403;30;2340;
17;18.06.2023;ЛУ0012000;10;785,49;
17;18.06.2023;ЛУ0000649;0;0;
17;18.06.2023;ЛЦ0010981;360;30;
17;18.06.2023;ЛЦ0011118;0;0;
17;18.06.2023;ЛУ0000117;0;0;
17;18.06.2023;ЛЦ0003980;190;29497,51;
17;18.06.2023;ЛЦ0010842;0;0;
17;18.06.2023;ЛЦ0007894;175;32200;
17;18.06.2023;ЛУ0000011;10,6;1950,4;
17;18.06.2023;ЛЦ0010462;0;0;
17;18.06.2023;ЛЦ0011122;0;0;
17;18.06.2023;ЛЦ0002218;40;4690,5;
17;18.06.2023;ЛУ0000005;36;1936,8;
17;18.06.2023;ЛУ0000248;0;0;
17;18.06.2023;ЛЦ0010461;0;0;
17;18.06.2023;ЛЦ0011013;0;0;
17;18.06.2023;ЛЦ0011119;0;0;
17;18.06.2023;ЛЦ0006613;160;11896;
17;18.06.2023;ЛЦ0009003;0;0;
17;18.06.2023;ЛЦ0008631;32,214;2320,18;
17;18.06.2023;ЛЦ0010463;0;0;
17;18.06.2023;ЛЦ0011135;0;0;
17;18.06.2023;ЛЦ0011243;0;0;
17;19.06.2023;ЛЦ0006625;30;2886;
17;19.06.2023;ЛЦ0010449;0;0;
17;19.06.2023;ЛЦ0009155;0;0;
17;19.06.2023;ЛЦ0011381;150;8625;
17;19.06.2023;ЛУ0012010;0;0;
17;19.06.2023;ЛЦ0011136;0;0;
17;19.06.2023;ЛЦ0006626;0;0;
17;19.06.2023;ЛЦ0010625;0;0;
17;19.06.2023;ЛЦ0010787;0;0;
17;19.06.2023;ЛЦ0002292;0;0;
17;19.06.2023;ЛЦ0007401;40;2664;
17;19.06.2023;ЛЦ0011120;0;0;
17;19.06.2023;ЛЦ0004199;19649;671013,35;
17;19.06.2023;ЛЦ0011382;150;10250;
17;19.06.2023;ЛУ0000025;0;0;
17;19.06.2023;ЛУ0000044;80;3336,01;
17;19.06.2023;ЛЦ0003862;30;2647,5;
17;19.06.2023;ЛЦ0009247;0;0;
17;19.06.2023;ЛЦ0005445;1250;63562,5;
17;19.06.2023;ЛЦ0010418;0;0;
17;19.06.2023;ЛЦ0010706;0;0;
17;19.06.2023;ЛЦ0006627;0;0;
17;19.06.2023;ЛЦ0010460;146;584;
17;19.06.2023;ЛЦ0006108;70;12285;
17;19.06.2023;ЛЦ0011001;0;0;
17;19.06.2023;ЛЦ0011121;0;0;
17;19.06.2023;ЛЦ0005798;0;0;
17;19.06.2023;ЛУ0000026;176;16192;
17;19.06.2023;ЛЦ0011383;150;15625;
17;19.06.2023;ЛЦ0002663;190;20558;
17;19.06.2023;ЛУ0000045;86;8161,4;
17;19.06.2023;ЛУ0009210;0;0;
17;19.06.2023;ЛЦ0003863;135;10476;
17;19.06.2023;ЛЦ0011441;0;0;
17;19.06.2023;ЛЦ0009357;0;0;
17;19.06.2023;ЛЦ0011301;720;37235;
17;19.06.2023;ЛЦ0005548;0;0;
17;19.06.2023;ЛУ0007470;0;0;
17;19.06.2023;ЛЦ0011384;600;22500;
17;19.06.2023;ЛУ0000027;0;0;
17;19.06.2023;ЛУ0000046;0;0;
17;19.06.2023;ЛЦ0003864;45;3564;
17;19.06.2023;ЛЦ0010823;0;0;
17;19.06.2023;ЛЦ0009358;1822;151,83;
17;19.06.2023;ЛУ0000003;534;25925,7;
17;19.06.2023;ЛУ0012020;197;11081,25;
17;19.06.2023;ЛЦ0011353;2880;240;
17;19.06.2023;ЛЦ0002289;0;0;
17;19.06.2023;ЛУ0000246;0;0;
17;19.06.2023;ЛУ0000047;50;5972,5;
17;19.06.2023;ЛЦ0004202;0;0;
17;19.06.2023;ЛЦ0011117;0;0;
17;19.06.2023;ЛЦ0004684;3020,4;197836,2;
17;19.06.2023;ЛЦ0005103;13080;71940;
17;19.06.2023;ЛЦ0010356;0;0;
17;19.06.2023;ЛЦ0010824;0;0;
17;19.06.2023;ЛЦ0011313;18;15;
17;19.06.2023;ЛЦ0010682;5;254,25;
17;19.06.2023;ЛЦ0009359;0;0;
17;19.06.2023;ЛЦ0011361;50;4,17;
17;19.06.2023;ЛУ0000018;262;17724,3;
17;19.06.2023;ЛЦ0007893;1910;10505;
17;19.06.2023;ЛЦ0010967;590;29411,5;
17;19.06.2023;ЛЦ0011312;60;50;
17;19.06.2023;ЛЦ0006403;30;2340;
17;19.06.2023;ЛУ0012000;20;1570,99;
17;19.06.2023;ЛУ0000649;0;0;
17;19.06.2023;ЛЦ0010981;360;30;
17;19.06.2023;ЛЦ0011118;0;0;
17;19.06.2023;ЛУ0000117;0;0;
17;19.06.2023;ЛЦ0003980;190;29497,51;
17;19.06.2023;ЛЦ0010842;0;0;
17;19.06.2023;ЛЦ0007894;175;32200;
17;19.06.2023;ЛУ0000011;247,6;45558,4;
17;19.06.2023;ЛЦ0010462;0;0;
17;19.06.2023;ЛЦ0011122;0;0;
17;19.06.2023;ЛЦ0002218;40;4690,5;
17;19.06.2023;ЛУ0000005;156;8392,8;
17;19.06.2023;ЛУ0000248;0;0;
17;19.06.2023;ЛЦ0010461;0;0;
17;19.06.2023;ЛЦ0011013;0;0;
17;19.06.2023;ЛЦ0011119;0;0;
17;19.06.2023;ЛЦ0006613;140;10409;
17;19.06.2023;ЛЦ0009003;0;0;
17;19.06.2023;ЛЦ0008631;129,99;9362,38;
17;19.06.2023;ЛЦ0010463;0;0;
17;19.06.2023;ЛЦ0011135;0;0;
17;19.06.2023;ЛЦ0011243;0;0;
17;19.06.2023;ЛЦ0010448;0;0;
17;19.06.2023;ЛУ0000006;0;0;
17;19.06.2023;ЛЦ0005388;120;6030;
17;19.06.2023;ЛЦ0011477;0;0;
17;19.06.2023;ЛЦ0011014;0;0;
17;19.06.2023;ЛЦ0011455;10;875;
17;19.06.2023;ЛЦ0009360;0;0;
17;19.06.2023;ЛЦ0009004;0;0;
17;19.06.2023;ЛЦ0011346;0;0;
17;20.06.2023;ЛЦ0002292;0;0;
17;20.06.2023;ЛЦ0007401;40;2664;
17;20.06.2023;ЛЦ0011120;0;0;
17;20.06.2023;ЛЦ0004199;15075;514811,25;
17;20.06.2023;ЛЦ0011382;150;10250;
17;20.06.2023;ЛУ0000025;0;0;
17;20.06.2023;ЛУ0000044;60;2502,01;
17;20.06.2023;ЛЦ0003862;30;2647,5;
17;20.06.2023;ЛЦ0009247;0;0;
17;20.06.2023;ЛЦ0005445;890;45256,5;
17;20.06.2023;ЛЦ0010418;0;0;
17;20.06.2023;ЛЦ0010706;0;0;
17;20.06.2023;ЛЦ0006627;0;0;
17;20.06.2023;ЛЦ0010460;146;584;
17;20.06.2023;ЛЦ0006108;70;12285;
17;20.06.2023;ЛЦ0011001;0;0;
17;20.06.2023;ЛЦ0011121;0;0;
17;20.06.2023;ЛЦ0005798;0;0;
17;20.06.2023;ЛУ0000026;176;16192;
17;20.06.2023;ЛЦ0011383;150;15625;
17;20.06.2023;ЛЦ0002663;180;19476;
17;20.06.2023;ЛУ0000045;86;8161,4;
17;20.06.2023;ЛУ0009210;0;0;
17;20.06.2023;ЛЦ0003863;135;10476;
17;20.06.2023;ЛЦ0011441;0;0;
17;20.06.2023;ЛЦ0009357;0;0;
17;20.06.2023;ЛЦ0011301;720;37235;
17;20.06.2023;ЛЦ0005548;0;0;
17;20.06.2023;ЛУ0007470;0;0;
