ID дистрибьютора;Код клиента ERP;Дата;Код продукта дистрибьютора;Количество;Сумма отгрузки;Код ТА;Закупочная цена;Номер расходной накладной;
17;ЛУ0000011;22.06.2023;ЛЦ0004684;324;30443,04;000000087;78,6;УП000005183;
17;ЛУ0000413;31.05.2023;ЛЦ0004684;13,5;1482,3;000000087;78,6;П0000007454;
17;ЛЦ0002581;10.07.2023;ЛЦ0004684;97,2;9132,91;000000087;78,6;УП000005645;
17;ЛЦ0002165;30.06.2023;ЛЦ0004684;2,7;296,95;000000097;78,6;П0000008881;
17;РВ0000048;27.06.2023;ЛЦ0004684;243;22832,28;000000097;78,6;УП000005269;
17;ЛЦ0001844;20.06.2023;ЛЦ0004684;2,7;328,37;000000087;78,6;П0000008343;
17;ЛЦ0003020;20.06.2023;ЛЦ0004684;5,4;593,89;000000097;78,6;П0000008349;
17;ЛУ0000011;08.06.2023;ЛЦ0004684;351;32979,96;000000087;78,6;УП000004762;
17;РВ0000051;26.06.2023;ЛЦ0004684;135;12684,6;000000097;78,6;УП000005236;
17;РВ0000128;29.06.2023;ЛЦ0004684;2,7;296,95;000000097;78,6;П0000008791;
17;ЛУ0000179;10.07.2023;ЛЦ0004684;8,1;851,47;000000087;78,6;УП000005643;
17;ЛЦ0003348;27.06.2023;ЛЦ0004684;2,7;296,95;000000097;78,6;П0000008686;
17;РВ0000050;11.07.2023;ЛЦ0004684;81;7610,76;000000097;78,6;УП000005698;
17;РВ0000128;29.06.2023;ЛЦ0004684;2,7;296,95;000000097;78,6;П0000008775;
17;ЛЦ0002581;22.06.2023;ЛЦ0004684;270;25369,2;000000087;78,6;УП000005155;
17;ЛУ0000817;13.06.2023;ЛЦ0004684;13,5;1446,66;000000087;78,6;УП000004887;
17;ЛЦ0002658;13.06.2023;ЛЦ0004684;2,7;288,85;000000087;78,6;УП000004908;
17;ЛЦ0002167;04.07.2023;ЛЦ0004684;40,5;4203,9;000000087;78,6;УП000005513;
17;ЛЦ0003326;29.06.2023;ЛЦ0004684;5,4;577,69;000000087;78,6;П0000008780;
17;РВ0000051;31.05.2023;ЛЦ0004684;405;38053,8;000000097;78,6;УП000004560;
17;ЛУ0000335;12.06.2023;ЛЦ0004684;54;5401,08;000000087;78,6;УП000004844;
17;ЛЦ0001786;13.06.2023;ЛЦ0004684;2,7;326,11;000000087;78,6;УП000004913;
17;ЛУ0000021;29.06.2023;ЛЦ0004684;13,5;1482,3;000000087;78,6;П0000008770;
17;ЛУ0000413;13.06.2023;ЛЦ0004684;16,2;1778,76;000000087;78,6;П0000008020;
17;РВ0000048;04.07.2023;ЛЦ0004684;324;30443,04;000000097;78,6;УП000005483;
17;ЛЦ0002590;07.07.2023;ЛЦ0004684;2,7;308,77;000000087;78,6;П0000009233;
17;РВ0000050;21.06.2023;ЛЦ0004684;270;25369,2;000000097;78,6;УП000005143;
17;ЛЦ0001844;30.06.2023;ЛЦ0004684;2,7;328,37;000000087;78,6;П0000008867;
17;ЛУ0000251;20.06.2023;ЛЦ0004684;2,7;302,94;000000087;78,6;УП000005093;
17;РВ0000051;03.07.2023;ЛЦ0004684;324;30443,04;000000097;78,6;УП000005454;
17;ЛЦ0002581;08.06.2023;ЛЦ0004684;356,4;33487,34;000000087;78,6;УП000004756;
17;ЛЦ0002601;04.07.2023;ЛЦ0004684;2,7;318,01;000000087;78,6;УП000005532;
17;ЛЦ0001640;02.06.2023;ЛЦ0004684;51,3;5632,74;000000087;78,6;П0000007602;
17;РВ0000128;22.06.2023;ЛЦ0004684;2,7;296,95;000000097;78,6;П0000008487;
17;ЛЦ0002581;08.06.2023;ЛЦ0004684;129,6;12177,22;000000087;78,6;УП000004756;
17;РВ0000050;26.06.2023;ЛЦ0004684;135;12684,6;000000097;78,6;УП000005260;
17;ЛЦ0003326;16.06.2023;ЛЦ0004684;10,8;1155,38;000000087;78,6;П0000008287;
17;ЛУ0000413;11.07.2023;ЛЦ0004684;13,5;1482,3;000000087;78,6;П0000009345;
17;ЛУ0000413;20.06.2023;ЛЦ0004684;5,4;592,92;000000087;78,6;П0000008370;
17;РВ0000051;05.06.2023;ЛЦ0004684;297;27906,12;000000097;78,6;УП000004673;
17;РВ0000048;06.06.2023;ЛЦ0004684;216;20295,36;000000097;78,6;УП000004693;
17;ЛУ0000013;08.06.2023;ЛЦ0004684;270;25369,2;000000087;78,6;УП000004754;
17;ЛУ0000413;30.05.2023;ЛЦ0004684;13,5;1482,3;000000087;78,6;П0000007086;
17;ЛУ0000013;05.07.2023;ЛЦ0004684;156,6;14714,14;000000087;78,6;УП000005538;
17;ЛЦ0003240;06.06.2023;ЛЦ0004684;5,4;636,01;000000087;78,6;УП000004712;
17;РВ0000050;28.06.2023;ЛЦ0004684;405;38053,8;000000097;78,6;УП000005334;
17;ЛЦ0003151;05.06.2023;ЛЦ0004684;162;16271,28;000000087;78,6;УП000004666;
17;ЛЦ0002581;03.07.2023;ЛЦ0004684;405;38053,8;000000087;78,6;УП000005456;
17;ЛЦ0001640;06.06.2023;ЛЦ0004684;67,5;7411,5;000000087;78,6;П0000007744;
17;РВ0000051;29.05.2023;ЛЦ0004684;405;38053,8;000000097;78,6;УП000004465;
17;РВ0000048;30.05.2023;ЛЦ0004684;232,2;21817,51;000000097;78,6;УП000004504;
17;РВ0000048;30.05.2023;ЛЦ0004684;37,8;3551,69;000000097;78,6;УП000004504;
17;РВ0000003;29.05.2023;ЛЦ0004684;162;15221,52;000000097;78,6;УП000004476;
17;ЛЦ0000774;06.06.2023;ЛЦ0004684;2,7;318,01;000000087;78,6;УП000004702;
17;ЛУ0000879;11.07.2023;ЛЦ0004684;2,7;296,95;000000087;78,6;УП000005681;
17;РВ0000050;07.06.2023;ЛЦ0004684;405;38053,8;000000097;78,6;УП000004742;
17;ЛЦ0002581;29.05.2023;ЛЦ0004684;513;48201,48;000000087;78,6;УП000004457;
17;ЛУ0000011;05.06.2023;ЛЦ0004684;324;30443,04;000000087;78,6;УП000004671;
17;ЛЦ0003151;03.07.2023;ЛЦ0004684;108;10847,52;000000087;78,6;УП000005452;
17;ЛУ0000011;10.07.2023;ЛЦ0004684;405;38053,8;000000087;78,6;УП000005658;
17;ЛУ0000880;13.06.2023;ЛЦ0004684;2,7;289,33;000000087;78,6;УП000004891;
17;ЛУ0000013;27.06.2023;ЛЦ0004684;405;38053,8;000000087;78,6;УП000005278;
17;РВ0000051;05.06.2023;ЛЦ0004684;270;25369,2;000000097;78,6;УП000004672;
17;ЛУ0000413;12.07.2023;ЛЦ0004684;5,4;592,92;000000087;78,6;П0000009377;
17;ЛУ0000880;04.07.2023;ЛЦ0004684;2,7;289,33;000000087;78,6;УП000005498;
17;ЛУ0000413;20.06.2023;ЛЦ0004684;8,1;889,38;000000087;78,6;П0000008375;
17;ЛУ0000335;05.06.2023;ЛЦ0004684;13,5;1350,27;000000087;78,6;УП000004669;
17;ЛУ0000413;20.06.2023;ЛЦ0004684;16,2;1778,76;000000087;78,6;П0000008374;
17;ЛЦ0001844;30.05.2023;ЛЦ0004684;2,7;328,37;000000087;78,6;П0000007381;
17;ЛЦ0001786;30.05.2023;ЛЦ0004684;2,7;326,11;000000087;78,6;УП000004507;
17;ЛЦ0002581;12.06.2023;ЛЦ0004684;291,6;27398,74;000000087;78,6;УП000004833;
17;ЛЦ0002581;14.06.2023;ЛЦ0004684;405;38053,8;000000087;78,6;УП000004938;
17;ЛЦ0001640;11.07.2023;ЛЦ0004684;48,6;5336,28;000000087;78,6;П0000009289;
17;ЛЦ0003067;15.06.2023;ЛЦ0004684;2,7;310,55;000000097;78,6;П0000008162;
17;РВ0000054;01.06.2023;ЛЦ0004684;8,1;889,38;000000087;78,6;П0000007529;
17;РВ0000051;12.06.2023;ЛЦ0004684;54;5073,84;000000097;78,6;УП000004836;
17;РВ0000051;12.06.2023;ЛЦ0004684;135;12684,6;000000097;78,6;УП000004836;
17;РВ0000051;31.05.2023;ЛЦ0004684;81;7610,76;000000097;78,6;УП000004579;
17;ЛУ0000413;31.05.2023;ЛЦ0004684;2,7;296,46;000000087;78,6;П0000007455;
17;ЛУ0000013;19.06.2023;ЛЦ0004684;405;38053,8;000000087;78,6;УП000005033;
17;ЛУ0000413;06.06.2023;ЛЦ0004684;8,1;889,38;000000087;78,6;П0000007697;
17;ЛУ0000021;08.06.2023;ЛЦ0004684;27;2964,6;000000087;78,6;П0000007846;
17;ЛУ0000817;30.05.2023;ЛЦ0004684;27;2893,32;000000087;78,6;УП000004506;
17;ЛУ0000413;13.06.2023;ЛЦ0004684;16,2;1778,76;000000087;78,6;П0000008011;
17;ЛУ0000413;13.06.2023;ЛЦ0004684;8,1;889,38;000000087;78,6;П0000008013;
17;ЛУ0000013;05.07.2023;ЛЦ0004684;405;38053,8;000000087;78,6;УП000005537;
17;РВ0000054;30.06.2023;ЛЦ0004684;27;2964,6;000000087;78,6;П0000008869;
17;ЛЦ0001844;09.06.2023;ЛЦ0004684;2,7;328,37;000000087;78,6;П0000007907;
17;ЛУ0000251;12.07.2023;ЛЦ0004684;5,4;605,88;000000087;78,6;П0000009420;
17;ЛЦ0002755;26.06.2023;ЛЦ0004684;189;17758,44;000000097;78,6;УП000005259;
17;ЛЦ0002581;19.06.2023;ЛЦ0004684;156,6;14714,14;000000087;78,6;УП000005039;
17;ЛЦ0003326;23.06.2023;ЛЦ0004684;13,5;1444,23;000000087;78,6;П0000008505;
17;ЛЦ0002581;05.06.2023;ЛЦ0004684;291,6;27398,74;000000087;78,6;УП000004658;
17;ЛЦ0002167;04.07.2023;ЛЦ0004684;40,5;4203,9;000000087;78,6;УП000005523;
17;ЛЦ0002581;08.06.2023;ЛЦ0004684;75,6;7103,38;000000087;78,6;УП000004755;
17;ЛУ0000011;06.07.2023;ЛЦ0004684;324;30443,04;000000087;78,6;УП000005594;
17;ЛЦ0002590;15.06.2023;ЛЦ0004684;8,1;926,32;000000087;78,6;П0000008178;
17;ЛЦ0000870;19.06.2023;ЛЦ0004684;18,9;1864,3;000000087;78,6;УП000005036;
17;ЛЦ0001640;20.06.2023;ЛЦ0004684;56,7;6225,66;000000087;78,6;П0000008357;
17;ЛЦ0001640;04.07.2023;ЛЦ0004684;45,9;5039,82;000000087;78,6;П0000009004;
17;РВ0000128;08.06.2023;ЛЦ0004684;2,7;296,95;000000097;78,6;П0000007830;
17;ЛУ0000147;20.06.2023;ЛЦ0004684;5,4;578,66;000000087;78,6;УП000005097;
17;ЛЦ0001640;13.06.2023;ЛЦ0004684;56,7;6225,66;000000087;78,6;П0000008016;
17;ЛЦ0003326;06.06.2023;ЛЦ0004684;10,8;1155,38;000000087;78,6;П0000007728;
17;ЛУ0000413;07.06.2023;ЛЦ0004684;5,4;592,92;000000087;78,6;П0000007786;
17;РВ0000050;14.06.2023;ЛЦ0004684;270;25369,2;000000097;78,6;УП000004942;
17;ЛЦ0003379;16.06.2023;ЛЦ0004684;0,4;34,58;000000087;78,6;УП000005030;
17;ЛЦ0002730;01.06.2023;ЛЦ0004684;2,7;296,95;000000087;78,6;УП000004586;
17;ЛЦ0002601;20.06.2023;ЛЦ0004684;2,7;318,01;000000087;78,6;УП000005111;
17;ЛЦ0002715;21.06.2023;ЛЦ0004684;2,7;324;000000097;78,6;УП000005130;
17;ЛЦ0002581;26.06.2023;ЛЦ0004684;405;38053,8;000000087;78,6;УП000005232;
17;ЛУ0000147;13.06.2023;ЛЦ0004684;5,4;578,66;000000087;78,6;УП000004890;
17;ЛУ0000413;12.07.2023;ЛЦ0004684;10,8;1185,84;000000087;78,6;П0000009376;
17;ЛУ0000251;05.07.2023;ЛЦ0004684;5,4;605,88;000000087;78,6;П0000009094;
17;РВ0000054;06.07.2023;ЛЦ0004684;5,4;592,92;000000087;78,6;П0000009147;
17;ЛУ0000335;29.06.2023;ЛЦ0004684;27;2700,54;000000087;78,6;УП000005362;
17;ЛЦ0003280;03.07.2023;ЛЦ0004684;2,7;296,95;000000087;78,6;УП000005447;
17;ЛЦ0000870;16.06.2023;ЛЦ0004684;0,5;43,23;000000087;78,6;УП000005020;
17;РВ0000054;29.06.2023;ЛЦ0004684;8,1;889,38;000000087;78,6;П0000008794;
17;РВ0000051;07.06.2023;ЛЦ0004684;459;43127,64;000000097;78,6;УП000004740;
17;ЛЦ0003151;12.06.2023;ЛЦ0004684;189;18983,16;000000087;78,6;УП000004837;
17;ЛЦ0002755;05.07.2023;ЛЦ0004684;270;25369,2;000000097;78,6;УП000005550;
17;ЛЦ0003280;29.05.2023;ЛЦ0004684;2,7;296,95;000000087;78,6;УП000004462;
17;ЛУ0000335;26.06.2023;ЛЦ0004684;27;2700,54;000000087;78,6;УП000005247;
17;ЛЦ0001844;13.06.2023;ЛЦ0004684;2,7;328,37;000000087;78,6;П0000007998;
17;ЛЦ0003240;30.05.2023;ЛЦ0004684;2,7;289,33;000000104;78,6;УП000004516;
17;ЛЦ0001640;30.05.2023;ЛЦ0004684;54;5929,2;000000087;78,6;П0000007386;
17;ЛУ0000413;21.06.2023;ЛЦ0004684;5,4;592,92;000000087;78,6;П0000008422;
17;РВ0000054;16.06.2023;ЛЦ0004684;54;5929,2;000000087;78,6;П0000008254;
17;РВ0000051;19.06.2023;ЛЦ0004684;135;12684,6;000000097;78,6;УП000005042;
17;РВ0000050;13.06.2023;ЛЦ0004684;270;25369,2;000000097;78,6;УП000004911;
17;ЛЦ0003242;09.06.2023;ЛЦ0004684;5,4;593,89;000000087;78,6;П0000007911;
17;ЛУ0000413;27.06.2023;ЛЦ0004684;5,4;592,92;000000087;78,6;П0000008659;
17;ЛЦ0002581;12.06.2023;ЛЦ0004684;270;25369,2;000000087;78,6;УП000004832;
17;ЛУ0000335;29.05.2023;ЛЦ0004684;54;5401,08;000000087;78,6;УП000004473;
17;ЛЦ0003242;20.06.2023;ЛЦ0004684;5,4;593,89;000000087;78,6;П0000008348;
17;ЛУ0000013;11.07.2023;ЛЦ0004684;270;25369,2;000000087;78,6;УП000005667;
17;ЛУ0000179;29.05.2023;ЛЦ0004684;8,1;851,47;000000087;78,6;УП000004463;
17;ЛЦ0001640;09.06.2023;ЛЦ0004684;43,2;4743,36;000000087;78,6;П0000007914;
17;ЛУ0000413;04.07.2023;ЛЦ0004684;13,5;1482,3;000000087;78,6;П0000009018;
17;ЛЦ0003050;03.07.2023;ЛЦ0004684;81;7610,76;000000097;78,6;УП000005479;
17;ЛЦ0002590;01.06.2023;ЛЦ0004684;5,4;617,54;000000087;78,6;П0000007517;
17;ЛЦ0003050;29.05.2023;ЛЦ0004684;189;17758,44;000000097;78,6;УП000004478;
17;ЛЦ0001786;06.06.2023;ЛЦ0004684;2,7;326,11;000000087;78,6;УП000004723;
17;ЛЦ0003020;29.06.2023;ЛЦ0004684;2,7;296,95;000000097;78,6;П0000008795;
17;ЛУ0000880;20.06.2023;ЛЦ0004684;2,7;289,33;000000087;78,6;УП000005095;
17;ЛУ0000011;12.06.2023;ЛЦ0004684;351;32979,96;000000087;78,6;УП000004853;
17;РВ0000128;01.06.2023;ЛЦ0004684;5,4;593,89;000000097;78,6;П0000007511;
17;ЛЦ0003151;15.06.2023;ЛЦ0004684;189;18983,16;000000087;78,6;УП000004953;
17;ЛУ0000413;28.06.2023;ЛЦ0004684;5,4;592,92;000000087;78,6;П0000008701;
17;ЛУ0000413;04.07.2023;ЛЦ0004684;5,4;592,92;000000087;78,6;П0000009021;
17;ЛУ0000413;20.06.2023;ЛЦ0004684;5,4;592,92;000000087;78,6;П0000008377;
17;РВ0000051;19.06.2023;ЛЦ0004684;324;30443,04;000000097;78,6;УП000005043;
17;ЛУ0000335;10.07.2023;ЛЦ0004684;54;5401,08;000000087;78,6;УП000005651;
17;ЛЦ0002755;07.06.2023;ЛЦ0004684;270;25369,2;000000097;78,6;УП000004746;
17;РВ0000051;19.06.2023;ЛЦ0004684;81;7610,76;000000097;78,6;УП000005069;
17;ЛЦ0000870;16.06.2023;ЛЦ0004684;10,8;1145,02;000000087;78,6;УП000005026;
17;ЛУ0000413;08.06.2023;ЛЦ0004684;2,7;296,46;000000087;78,6;П0000007827;
17;ЛУ0000335;03.07.2023;ЛЦ0004684;54;5401,08;000000087;78,6;УП000005451;
17;ЛУ0000013;29.06.2023;ЛЦ0004684;162;15221,52;000000087;78,6;УП000005347;
17;ЛЦ0001640;16.06.2023;ЛЦ0004684;43,2;4743,36;000000087;78,6;П0000008252;
17;ЛУ0000013;29.06.2023;ЛЦ0004684;405;38053,8;000000087;78,6;УП000005348;
17;РВ0000054;07.07.2023;ЛЦ0004684;54;5929,2;000000087;78,6;П0000009222;
17;ЛЦ0003314;09.06.2023;ЛЦ0004684;2,7;326,75;000000097;78,6;П0000007912;
17;ЛУ0000335;06.07.2023;ЛЦ0004684;13,5;1350,27;000000087;78,6;УП000005573;
17;ЛУ0000011;29.06.2023;ЛЦ0004684;270;25369,2;000000087;78,6;УП000005384;
17;ЛЦ0001786;30.05.2023;ЛЦ0004684;5,4;652,21;000000087;78,6;УП000004543;
17;ЛЦ0002581;14.06.2023;ЛЦ0004684;229,5;21563,82;000000087;78,6;УП000004937;
17;ЛЦ0002755;12.06.2023;ЛЦ0004684;129,6;12177,22;000000097;78,6;УП000004848;
17;ЛУ0000413;13.06.2023;ЛЦ0004684;21,6;2371,68;000000087;78,6;П0000008014;
17;РВ0000050;04.07.2023;ЛЦ0004684;135;12684,6;000000097;78,6;УП000005500;
17;ЛЦ0002167;06.06.2023;ЛЦ0004684;40,5;4203,9;000000087;78,6;УП000004715;
17;ЛЦ0002581;10.07.2023;ЛЦ0004684;156,6;14714,14;000000087;78,6;УП000005644;
17;ЛУ0000413;15.06.2023;ЛЦ0004684;18,9;2075,22;000000087;78,6;П0000008135;
17;ЛЦ0002165;09.06.2023;ЛЦ0004684;2,7;296,95;000000097;78,6;П0000007910;
17;РВ0000128;06.07.2023;ЛЦ0004684;2,7;296,95;000000097;78,6;П0000009156;
17;ЛУ0000413;30.05.2023;ЛЦ0004684;5,4;592,92;000000087;78,6;П0000007390;
17;ЛЦ0001786;20.06.2023;ЛЦ0004684;2,7;326,11;000000087;78,6;УП000005087;
17;ЛЦ0002167;13.06.2023;ЛЦ0004684;27;2802,6;000000087;78,6;УП000004916;
17;ЛЦ0003050;12.06.2023;ЛЦ0004684;81;7610,76;000000097;78,6;УП000004859;
17;ЛЦ0002167;20.06.2023;ЛЦ0004684;54;5605,2;000000087;78,6;УП000005120;
17;ЛЦ0003020;11.07.2023;ЛЦ0004684;5,4;593,89;000000097;78,6;П0000009369;
17;ЛЦ0002699;01.06.2023;ЛЦ0004684;2,7;324;000000087;78,6;П0000007510;
17;ЛУ0000413;27.06.2023;ЛЦ0004684;2,7;296,46;000000087;78,6;П0000008656;
17;ЛУ0000413;22.06.2023;ЛЦ0004684;5,4;592,92;000000087;78,6;П0000008443;
17;РВ0000048;20.06.2023;ЛЦ0004684;405;38053,8;000000097;78,6;УП000005109;
17;ЛУ0000413;14.06.2023;ЛЦ0004684;2,7;296,46;000000087;78,6;П0000008058;
17;ЛЦ0002167;30.05.2023;ЛЦ0004684;27;2802,6;000000087;78,6;УП000004529;
17;ЛЦ0001640;30.06.2023;ЛЦ0004684;40,5;4446,9;000000087;78,6;П0000008871;
17;РВ0000051;21.06.2023;ЛЦ0004684;405;38053,8;000000097;78,6;УП000005140;
17;ЛЦ0002755;12.06.2023;ЛЦ0004684;275,4;25876,58;000000097;78,6;УП000004848;
17;ЛУ0000413;11.07.2023;ЛЦ0004684;13,5;1482,3;000000087;78,6;П0000009349;
17;РВ0000051;14.06.2023;ЛЦ0004684;270;25369,2;000000097;78,6;УП000004933;
17;РВ0000051;05.07.2023;ЛЦ0004684;405;38053,8;000000097;78,6;УП000005541;
17;РВ0000051;05.07.2023;ЛЦ0004684;270;25369,2;000000097;78,6;УП000005540;
17;ЛЦ0001640;27.06.2023;ЛЦ0004684;43,2;4743,36;000000087;78,6;П0000008665;
17;ЛЦ0002581;14.06.2023;ЛЦ0004684;175,5;16489,98;000000087;78,6;УП000004937;
17;ЛУ0000147;04.07.2023;ЛЦ0004684;8,1;868;000000087;78,6;УП000005501;
17;ЛЦ0002755;29.05.2023;ЛЦ0004684;270;25369,2;000000097;78,6;УП000004471;
17;ЛЦ0002581;29.05.2023;ЛЦ0004684;48,6;4566,46;000000087;78,6;УП000004458;
17;ЛУ0000299;20.06.2023;ЛЦ0006403;10;1287;000000087;93,6;УП000005076;
17;ЛУ0000299;06.06.2023;ЛЦ0006403;20;2574;000000087;93,6;УП000004686;
17;ЛУ0000299;04.07.2023;ЛЦ0006403;20;2574;000000087;93,6;УП000005525;
17;ЛУ0000147;20.06.2023;ЛЦ0005445;20;1627,2;000000087;61,02;УП000005097;
17;РВ0000050;21.06.2023;ЛЦ0005445;300;21618;000000097;61,02;УП000005143;
17;ЛУ0000013;22.06.2023;ЛЦ0005445;110;7926,6;000000087;61,02;УП000005154;
17;ЛЦ0002755;19.06.2023;ЛЦ0005445;200;14412;000000097;61,02;УП000005048;
17;РВ0000048;20.06.2023;ЛЦ0005445;250;18015;000000097;61,02;УП000005075;
17;РВ0000050;19.06.2023;ЛЦ0005445;100;7206;000000097;61,02;УП000005061;
17;ЛЦ0002755;21.06.2023;ЛЦ0005445;200;14412;000000097;61,02;УП000005145;
17;ЛЦ0002167;20.06.2023;ЛЦ0005445;30;2406,6;000000087;61,02;УП000005120;
17;ЛУ0000179;21.06.2023;ЛЦ0005445;20;1597,2;000000087;61,02;УП000005151;
17;ЛУ0000317;20.06.2023;ЛЦ0005445;20;1627,2;000000087;61,02;УП000005123;
17;ЛУ0000817;20.06.2023;ЛЦ0005445;10;813,6;000000087;61,02;УП000005099;
17;РВ0000051;21.06.2023;ЛЦ0005445;260;18735,6;000000097;61,02;УП000005139;
17;ЛУ0000591;20.06.2023;ЛЦ0005445;10;813,6;000000087;61,02;УП000005100;
17;ЛУ0000011;19.06.2023;ЛЦ0005445;50;3603;000000087;61,02;УП000005059;
17;РВ0000050;19.06.2023;ЛЦ0005445;200;14412;000000097;61,02;УП000005072;
17;ЛЦ0002167;20.06.2023;ЛЦ0005445;20;1604,4;000000087;61,02;УП000005090;
17;РВ0000026;06.07.2023;ЛЦ0006613;20;1963,2;000000097;89,22;УП000005571;
17;ЛЦ0003371;19.06.2023;ЛЦ0006613;20;1963,2;000000087;89,22;П0000008288;
17;ЛЦ0001952;02.06.2023;ЛЦ0006613;30;2944,8;000000087;89,22;УП000004647;
17;ЛЦ0001952;02.06.2023;ЛЦ0006613;10;981,6;000000087;89,22;УП000004647;
17;ЛЦ0001952;23.06.2023;ЛЦ0006613;60;5889,6;000000087;89,22;УП000005221;
17;РВ0000026;29.06.2023;ЛЦ0006613;20;1963,2;000000097;89,22;УП000005360;
17;ЛЦ0001952;23.06.2023;ЛЦ0006613;20;1963,2;000000087;89,22;УП000005221;
17;РВ0000026;01.06.2023;ЛЦ0006613;20;1963,2;000000097;89,22;УП000004603;
17;ЛЦ0001952;09.06.2023;ЛЦ0006613;20;1963,2;000000087;89,22;УП000004824;
17;ЛЦ0001952;09.06.2023;ЛЦ0006613;20;1963,2;000000087;89,22;УП000004824;
17;РВ0000026;15.06.2023;ЛЦ0006613;20;1963,2;000000097;89,22;УП000004970;
17;ЛЦ0001952;07.07.2023;ЛЦ0006613;20;1963,2;000000087;89,22;УП000005632;
17;РВ0000026;22.06.2023;ЛЦ0006613;20;1963,2;000000097;89,22;УП000005176;
17;РВ0000026;08.06.2023;ЛЦ0006613;20;1963,2;000000097;89,22;УП000004781;
17;ЛЦ0001952;30.06.2023;ЛЦ0006613;30;2944,8;000000087;89,22;УП000005430;
17;ЛЦ0001952;30.06.2023;ЛЦ0006613;20;1963,2;000000087;89,22;УП000005430;
17;ЛЦ0003306;15.06.2023;ЛЦ0006625;5;635,1;000000097;115,44;П0000008174;
17;ЛЦ0003306;29.06.2023;ЛЦ0006625;5;635,1;000000097;115,44;П0000008816;
17;ЛЦ0003306;06.07.2023;ЛЦ0006625;5;635,1;000000097;115,44;П0000009155;
17;РВ0000018;22.06.2023;ЛЦ0006625;130;16512,6;000000097;115,44;П0000008499;
17;ЛЦ0003306;01.06.2023;ЛЦ0006625;5;635,1;000000097;115,44;П0000007539;
17;ЛЦ0001952;02.06.2023;ЛЦ0006625;5;635,1;000000087;115,44;УП000004647;
17;ЛЦ0003306;22.06.2023;ЛЦ0006625;5;635,1;000000097;115,44;П0000008495;
17;ЛЦ0001952;30.06.2023;ЛЦ0006625;5;635,1;000000087;115,44;УП000005430;
17;ЛЦ0003306;08.06.2023;ЛЦ0006625;5;635,1;000000097;115,44;П0000007843;
17;РВ0000018;22.06.2023;ЛЦ0006625;20;2540,4;000000097;115,44;П0000008499;
17;ЛУ0000114;20.06.2023;ЛЦ0006625;5;635,1;000000087;115,44;УП000005083;
17;ЛЦ0003369;05.07.2023;ЛЦ0004199;360;16135,2;000000097;40,98;П0000009082;
17;ЛЦ0001993;08.06.2023;ЛЦ0004199;480;21974,4;000000097;40,98;УП000004772;
17;ЛУ0000012;09.06.2023;ЛЦ0004199;1200;53784;000000087;40,98;П0000007913;
17;ЛЦ0003256;22.06.2023;ЛЦ0004199;12;577,44;000000097;40,98;П0000008482;
17;ЛЦ0003361;27.06.2023;ЛЦ0004199;72;3313,44;000000087;40,98;П0000008698;
17;ЛЦ0003243;20.06.2023;ЛЦ0004199;12;635,76;000000087;40,98;П0000008400;
17;ЛЦ0003339;12.06.2023;ЛЦ0004199;204;9375,84;000000087;40,98;П0000007943;
17;ЛУ0000021;29.06.2023;ЛЦ0004199;120;6393,6;000000087;40,98;П0000008799;
17;ЛЦ0003350;03.07.2023;ЛЦ0004199;24;1170,7;000000087;40,98;П0000008962;
17;РВ0000004;07.07.2023;ЛЦ0004199;180;8240,4;000000097;40,98;П0000009227;
17;ЛЦ0003209;06.06.2023;ЛЦ0004199;12;563,76;000000097;40,98;УП000004717;
17;ЛЦ0000318;30.06.2023;ЛЦ0004199;60;2790;000000087;40,98;УП000005431;
17;РВ0000036;16.06.2023;ЛЦ0004199;24;1169,28;000000097;40,98;П0000008263;
17;ЛУ0000073;09.06.2023;ЛЦ0004199;324;15124,32;000000087;40,98;П0000007924;
17;ЛЦ0001995;15.06.2023;ЛЦ0004199;12;563,76;000000097;40,98;УП000005001;
17;РВ0000004;03.07.2023;ЛЦ0004199;180;8240,4;000000097;40,98;УП000005468;
17;ЛЦ0002740;23.06.2023;ЛЦ0004199;12;578,16;000000087;40,98;УП000005216;
17;РВ0000018;06.06.2023;ЛЦ0004199;480;21513,6;000000097;40,98;П0000007749;
17;ЛУ0000108;29.06.2023;ЛЦ0004199;168;7852,32;000000087;40,98;УП000005371;
17;ЛУ0000038;11.07.2023;ЛЦ0004199;12;560,88;000000087;40,98;П0000009335;
17;ЛЦ0003314;23.06.2023;ЛЦ0004199;2;117,96;000000097;40,98;П0000008560;
17;ЛЦ0003373;11.07.2023;ЛЦ0004199;12;563,76;000000097;40,98;УП000005680;
17;РВ0000018;04.07.2023;ЛЦ0004199;720;32270,4;000000097;40,98;П0000009028;
17;ЛЦ0002992;06.06.2023;ЛЦ0004199;12;563,76;000000087;40,98;УП000004699;
17;РВ0000015;21.06.2023;ЛЦ0004199;840;37648,8;000000097;40,98;П0000008438;
17;ЛУ0000912;12.06.2023;ЛЦ0004199;300;13536;000000087;40,98;УП000004839;
17;ЛУ0000021;15.06.2023;ЛЦ0004199;36;1918,08;000000087;40,98;П0000008172;
17;ЛЦ0000932;27.06.2023;ЛЦ0004199;24;1169,28;000000087;40,98;УП000005287;
17;ЛУ0000021;22.06.2023;ЛЦ0004199;120;6393,6;000000087;40,98;П0000008488;
17;РВ0000004;13.06.2023;ЛЦ0004199;300;13734;000000097;40,98;П0000008045;
